7	0	92	106	71	1381
7	100000	212	326	112	2475
7	200000	134	151	29	1083
7	300000	379	448	108	3411
7	400000	322	361	71	2391
7	500000	173	257	63	2233
7	600000	292	439	31	3080
7	700000	143	247	31	2228
7	800000	273	369	47	2466
7	900000	280	356	20	2257
7	1000000	243	384	51	2922
7	1100000	171	242	38	1854
7	1200000	142	293	89	2127
7	1300000	381	440	115	3507
7	1400000	252	317	61	2927
7	1500000	343	406	56	2860
7	1600000	234	305	103	2622
7	1700000	171	286	92	2309
7	1800000	203	259	73	2449
7	1900000	349	365	125	2791
7	2000000	271	324	121	2473
7	2100000	389	406	171	2957
7	2200000	229	259	87	2716
7	2300000	133	146	65	1445
7	2400000	236	304	94	2753
7	2500000	136	239	38	1421
7	2600000	236	353	35	2749
7	2700000	254	317	59	2936
7	2800000	119	147	43	1604
7	2900000	260	274	127	2732
7	3000000	91	116	35	1182
7	3100000	97	122	70	1659
7	3200000	134	169	121	2087
7	3300000	47	108	59	1579
7	3400000	23	26	53	786
7	3500000	30	32	73	1196
7	3600000	88	94	100	1496
7	3700000	66	72	79	1252
7	3800000	77	92	77	1618
7	3900000	98	112	81	1491
7	4000000	158	182	126	2045
7	4100000	172	184	105	1726
7	4200000	143	157	71	1265
7	4300000	144	160	62	1646
7	4400000	91	110	68	1811
7	4500000	101	111	75	1635
7	4600000	145	158	59	1541
7	4700000	177	278	45	2440
7	4800000	239	295	41	2023
7	4900000	149	189	74	2165
7	5000000	77	129	37	1613
7	5100000	142	160	78	1969
7	5200000	152	181	30	1896
7	5300000	211	261	47	2383
7	5400000	209	411	37	2856
7	5500000	239	285	44	2288
7	5600000	181	227	65	2230
7	5700000	111	124	55	1971
7	5800000	102	132	55	1642
7	5900000	56	61	34	886
7	6000000	95	123	13	1274
7	6100000	105	135	31	1649
7	6200000	151	208	30	2182
7	6300000	185	232	69	2507
7	6400000	127	177	18	1999
7	6500000	149	203	58	2385
7	6600000	235	348	28	2598
7	6700000	107	175	25	1946
7	6800000	45	59	8	790
7	6900000	131	142	76	1574
7	7000000	39	43	28	1116
7	7100000	46	47	22	1023
7	7200000	46	57	30	1486
7	7300000	54	59	67	1909
7	7400000	56	61	44	1309
7	7500000	19	24	37	808
7	7600000	55	59	23	1014
7	7700000	49	52	55	1115
7	7800000	35	38	48	1100
7	7900000	58	61	64	1491
7	8000000	37	58	22	1289
7	8100000	35	60	23	1305
7	8200000	33	46	31	1313
7	8300000	46	63	41	1285
7	8400000	34	68	74	1395
7	8500000	28	30	41	1135
7	8600000	15	15	18	566
7	8700000	19	19	18	667
7	8800000	22	26	20	732
7	8900000	54	57	44	1092
7	9000000	35	38	32	815
7	9100000	20	21	26	659
7	9200000	26	32	30	899
7	9300000	32	36	21	770
7	9400000	24	26	17	772
7	9500000	49	49	31	1137
7	9600000	34	36	32	849
7	9700000	24	25	32	740
7	9800000	21	22	32	784
7	9900000	23	29	17	664
