7	0	0	0	0	0
7	10000	0	0	0	0
7	20000	0	0	0	0
7	30000	8	8	10	62
7	40000	13	14	23	139
7	50000	23	26	13	429
7	60000	26	26	18	254
7	70000	0	0	0	0
7	80000	35	39	25	276
7	90000	15	15	8	208
7	100000	10	10	6	151
7	110000	24	24	3	190
7	120000	4	5	6	30
7	130000	11	13	0	130
7	140000	7	51	8	298
7	150000	14	17	6	115
7	160000	76	78	50	521
7	170000	8	10	3	71
7	180000	32	34	14	269
7	190000	18	50	14	427
7	200000	47	52	2	206
7	210000	75	92	11	525
7	220000	59	98	7	604
7	230000	0	0	0	0
7	240000	0	0	0	0
7	250000	0	0	0	0
7	260000	0	0	0	0
7	270000	0	0	0	0
7	280000	5	5	4	63
7	290000	4	4	0	22
7	300000	17	20	8	237
7	310000	10	14	0	161
7	320000	23	23	4	97
7	330000	40	40	17	216
7	340000	24	28	12	262
7	350000	21	21	6	149
7	360000	28	40	29	309
7	370000	10	28	17	160
7	380000	54	64	31	373
7	390000	9	13	3	93
7	400000	20	25	3	175
7	410000	78	87	38	650
7	420000	2	2	1	84
7	430000	27	27	4	174
7	440000	18	18	8	260
7	450000	13	13	4	78
7	460000	46	47	24	372
7	470000	28	29	17	313
7	480000	47	49	29	387
7	490000	11	11	1	47
7	500000	62	64	19	601
7	510000	20	22	11	193
7	520000	0	0	6	72
7	530000	13	17	3	251
7	540000	33	44	4	411
7	550000	13	55	3	274
7	560000	6	22	6	98
7	570000	28	29	13	271
7	580000	24	24	4	248
7	590000	33	39	4	219
7	600000	2	2	0	42
7	610000	9	11	3	113
7	620000	13	19	0	176
7	630000	31	36	5	373
7	640000	22	39	3	293
7	650000	24	24	7	257
7	660000	28	28	1	232
7	670000	27	44	5	360
7	680000	35	48	1	306
7	690000	0	0	0	0
7	700000	8	17	1	128
7	710000	34	42	3	340
7	720000	10	18	3	276
7	730000	33	42	3	285
7	740000	8	27	0	307
7	750000	13	39	3	249
7	760000	10	10	1	127
7	770000	28	32	7	258
7	780000	20	21	1	92
7	790000	20	20	5	261
7	800000	1	2	2	81
7	810000	30	36	2	164
7	820000	28	45	2	311
7	830000	26	27	6	172
7	840000	11	17	11	213
7	850000	4	8	1	123
7	860000	5	11	0	107
7	870000	11	14	2	150
7	880000	16	53	0	177
7	890000	0	0	0	0
7	900000	2	8	1	99
7	910000	7	80	2	218
7	920000	9	9	0	48
7	930000	32	36	0	163
7	940000	18	19	2	76
7	950000	16	18	11	209
7	960000	16	27	2	292
7	970000	10	12	1	115
7	980000	14	27	0	248
7	990000	85	103	10	448
7	1000000	22	24	0	124
7	1010000	15	29	3	182
7	1020000	12	22	7	128
7	1030000	24	38	7	152
7	1040000	6	6	0	73
7	1050000	17	21	1	148
7	1060000	28	56	4	290
7	1070000	22	22	11	189
7	1080000	14	29	3	210
7	1090000	9	16	6	211
7	1100000	25	29	0	113
7	1110000	61	62	18	431
7	1120000	4	17	1	130
7	1130000	13	19	1	135
7	1140000	87	90	18	531
7	1150000	28	29	0	104
7	1160000	4	12	0	180
7	1170000	3	3	11	163
7	1180000	4	5	2	79
7	1190000	0	0	0	0
7	1200000	2	2	0	20
7	1210000	11	11	2	55
7	1220000	31	40	10	341
7	1230000	21	24	6	193
7	1240000	15	17	10	215
7	1250000	9	9	3	70
7	1260000	11	76	4	287
7	1270000	1	111	1	256
7	1280000	0	22	0	56
7	1290000	27	32	21	342
7	1300000	38	40	6	343
7	1310000	32	34	6	383
7	1320000	36	45	16	284
7	1330000	3	3	7	120
7	1340000	41	42	20	383
7	1350000	9	9	8	52
7	1360000	43	45	11	262
7	1370000	5	5	0	20
7	1380000	23	24	7	156
7	1390000	15	17	3	152
7	1400000	25	32	8	198
7	1410000	31	33	3	247
7	1420000	31	32	18	198
7	1430000	38	43	15	443
7	1440000	22	26	15	292
7	1450000	27	41	19	429
7	1460000	10	12	0	158
7	1470000	41	42	3	181
7	1480000	6	6	2	62
7	1490000	17	20	5	276
7	1500000	15	24	2	223
7	1510000	27	29	0	208
7	1520000	30	51	0	395
7	1530000	5	10	1	52
7	1540000	1	3	0	34
7	1550000	9	24	1	150
7	1560000	6	7	0	39
7	1570000	2	72	1	328
7	1580000	27	36	2	187
7	1590000	35	38	10	307
7	1600000	21	23	1	210
7	1610000	3	5	1	72
7	1620000	22	25	3	268
7	1630000	17	26	3	179
7	1640000	30	32	25	266
7	1650000	3	5	6	112
7	1660000	24	25	10	178
7	1670000	13	14	7	252
7	1680000	13	14	6	94
7	1690000	34	34	14	428
7	1700000	1	83	0	253
7	1710000	26	29	16	238
7	1720000	8	8	2	156
7	1730000	37	39	10	319
7	1740000	22	23	15	337
7	1750000	0	0	0	0
7	1760000	47	49	27	392
7	1770000	18	18	4	101
7	1780000	38	56	8	251
7	1790000	10	12	6	123
7	1800000	31	36	10	249
7	1810000	15	15	8	150
7	1820000	14	17	12	255
7	1830000	8	8	1	87
7	1840000	12	14	6	119
7	1850000	15	26	6	165
7	1860000	0	0	0	0
7	1870000	22	22	3	118
7	1880000	58	63	10	452
7	1890000	8	8	1	59
7	1900000	22	25	3	220
7	1910000	21	21	3	205
7	1920000	28	32	6	205
7	1930000	40	43	15	265
7	1940000	15	15	10	142
7	1950000	25	31	17	328
7	1960000	39	43	29	270
7	1970000	26	29	5	120
