X	15900000	36	40	49	822
X	16000000	18	19	15	642
X	16100000	22	31	20	603
X	16200000	25	27	30	595
X	16300000	36	37	20	785
X	16400000	29	35	26	674
X	16500000	15	15	24	433
X	16600000	58	59	49	859
X	16700000	70	72	16	701
X	16800000	36	68	6	802
X	16900000	34	86	22	752
X	17000000	25	35	7	981
X	17100000	23	26	18	788
X	17200000	27	27	51	991
X	17300000	27	36	56	975
X	17400000	25	28	38	673
X	17500000	39	39	55	998
X	17600000	33	42	47	805
X	17700000	34	36	26	720
X	17800000	47	54	64	1020
X	17900000	22	32	56	832
X	18000000	9	10	20	419
X	18100000	15	17	26	528
X	18200000	50	53	31	876
X	18300000	52	53	31	658
X	18400000	9	11	4	304
X	18500000	16	32	2	710
X	18600000	51	61	18	695
X	18700000	85	102	14	1086
X	18800000	35	42	13	744
X	18900000	53	57	26	751
X	19000000	69	71	59	1014
X	19100000	39	57	30	729
X	19200000	37	37	45	921
X	19300000	71	102	62	1261
X	19400000	18	20	18	673
X	19500000	57	98	32	1013
X	19600000	17	32	13	774
X	19700000	75	81	11	1057
X	19800000	44	49	12	713
X	19900000	37	37	30	752
X	20000000	13	19	9	559
X	20100000	52	60	5	886
X	20200000	43	48	20	1016
X	20300000	43	54	31	863
X	20400000	10	11	20	558
X	20500000	14	21	23	577
X	20600000	25	27	22	850
X	20700000	21	21	17	646
X	20800000	29	37	23	968
X	20900000	19	21	15	807
X	21000000	9	11	8	487
X	21100000	21	22	30	1065
X	21200000	14	17	11	566
X	21300000	3	9	8	396
X	21400000	12	24	5	498
X	21500000	10	17	4	639
X	21600000	58	88	16	660
X	21700000	19	24	26	854
X	21800000	31	34	29	824
X	21900000	62	67	26	847
X	22000000	45	46	25	744
X	22100000	33	37	39	892
X	22200000	25	26	34	678
X	22300000	13	13	44	771
X	22400000	30	36	32	784
X	22500000	52	53	21	646
X	22600000	17	18	25	548
X	22700000	9	9	19	424
X	22800000	24	28	26	551
X	22900000	25	27	29	492
X	23000000	39	40	24	613
X	23100000	28	29	22	506
X	23200000	31	33	16	563
X	23300000	15	23	15	449
X	23400000	16	16	8	316
X	23500000	19	21	15	329
X	23600000	27	28	26	553
X	23700000	82	100	18	759
X	23800000	92	103	45	1348
X	23900000	30	31	16	509
X	24000000	70	108	12	708
X	24100000	76	79	30	876
X	24200000	20	24	13	459
X	24300000	62	65	56	1143
X	24400000	18	31	18	535
X	24500000	29	29	33	811
X	24600000	38	44	31	995
X	24700000	21	22	30	620
X	24800000	15	16	18	419
X	24900000	8	9	19	344
X	25000000	26	141	35	1059
X	25100000	15	18	30	478
X	25200000	17	25	46	779
X	25300000	30	32	17	656
X	25400000	9	12	10	458
X	25500000	21	22	56	937
X	25600000	18	19	22	679
X	25700000	17	18	26	472
X	25800000	18	18	16	481
X	25900000	21	24	21	811
X	26000000	16	18	18	569
X	26100000	9	10	13	289
X	26200000	32	33	55	890
X	26300000	8	8	20	307
X	26400000	7	7	4	230
X	26500000	16	16	28	581
X	26600000	27	31	28	592
X	26700000	30	31	29	875
X	26800000	19	19	20	538
X	26900000	10	12	10	396
X	27000000	33	35	15	563
X	27100000	26	28	21	486
X	27200000	20	24	21	636
X	27300000	9	9	24	387
X	27400000	20	22	13	376
X	27500000	20	27	20	542
X	27600000	24	24	14	315
X	27700000	4	7	9	325
X	27800000	33	43	36	695
X	27900000	16	18	14	396
X	28000000	17	17	18	486
X	28100000	11	14	20	465
X	28200000	24	25	16	415
X	28300000	37	39	35	663
X	28400000	5	5	23	339
X	28500000	36	37	31	722
X	28600000	14	16	14	499
X	28700000	21	23	5	305
X	28800000	20	20	24	523
X	28900000	26	31	26	594
X	29000000	22	24	17	533
X	29100000	27	28	22	540
X	29200000	27	27	9	588
X	29300000	18	18	12	439
X	29400000	30	33	30	838
X	29500000	25	29	14	502
X	29600000	20	21	14	489
X	29700000	6	8	14	269
X	29800000	22	22	20	667
X	29900000	27	33	21	629
X	30000000	32	37	14	606
X	30100000	14	14	19	556
X	30200000	47	50	43	974
X	30300000	43	46	43	886
X	30400000	31	32	18	623
X	30500000	41	49	31	691
X	30600000	24	36	6	677
X	30700000	35	40	17	881
X	30800000	29	33	15	947
X	30900000	14	20	16	570
X	31000000	9	10	18	376
X	31100000	13	19	6	609
X	31200000	25	33	12	933
X	31300000	10	20	8	407
X	31400000	16	19	7	412
X	31500000	20	23	9	452
X	31600000	6	11	4	272
X	31700000	22	25	9	415
X	31800000	12	18	8	367
X	31900000	19	26	16	516
X	32000000	25	28	11	397
X	32100000	30	41	8	596
X	32200000	19	23	12	531
X	32300000	19	20	22	501
X	32400000	31	34	15	523
X	32500000	11	11	11	338
X	32600000	9	9	16	355
X	32700000	32	32	19	622
X	32800000	28	31	16	699
X	32900000	27	27	17	490
X	33000000	13	13	3	316
X	33100000	19	21	15	496
X	33200000	9	9	2	304
X	33300000	21	28	12	367
X	33400000	18	18	19	716
X	33500000	25	29	26	861
X	33600000	14	14	10	452
X	33700000	26	27	18	507
X	33800000	11	11	11	399
X	33900000	21	22	15	547
X	34000000	17	18	22	614
X	34100000	34	35	24	639
X	34200000	11	13	10	447
X	34300000	23	24	33	678
X	34400000	16	17	24	472
X	34500000	19	20	18	442
X	34600000	23	38	37	721
X	34700000	13	13	23	450
X	34800000	9	11	16	533
X	34900000	20	22	32	753
X	35000000	8	9	12	331
X	35100000	17	18	19	541
X	35200000	24	27	35	601
X	35300000	6	6	6	280
X	35400000	18	19	30	714
X	35500000	54	56	20	787
X	35600000	12	12	11	391
X	35700000	11	15	25	550
X	35800000	15	15	27	467
X	35900000	13	37	4	301
X	36000000	12	14	12	470
X	36100000	14	15	3	282
X	36200000	15	17	23	590
X	36300000	11	12	7	338
X	36400000	16	17	23	746
X	36500000	30	31	22	753
X	36600000	12	14	18	375
X	36700000	31	40	35	1094
X	36800000	26	27	24	652
X	36900000	12	31	27	583
X	37000000	16	25	36	476
X	37100000	6	10	11	327
X	37200000	15	40	14	667
X	37300000	22	25	19	507
X	37400000	17	19	28	520
X	37500000	27	32	21	799
X	37600000	24	32	23	767
X	37700000	23	24	15	517
X	37800000	23	25	12	476
X	37900000	19	21	36	800
X	38000000	18	21	41	616
X	38100000	19	19	30	474
X	38200000	39	40	27	768
X	38300000	14	18	15	758
X	38400000	10	18	6	544
X	38500000	12	15	2	625
X	38600000	21	32	22	847
X	38700000	8	8	33	349
X	38800000	14	16	26	541
X	38900000	13	13	24	614
X	39000000	50	54	68	1156
X	39100000	36	40	14	742
X	39200000	42	42	56	921
X	39300000	25	34	44	1051
X	39400000	31	36	26	674
X	39500000	29	30	50	836
X	39600000	69	86	34	1036
X	39700000	106	138	108	1783
X	39800000	64	89	42	1034
X	39900000	74	143	29	1338
X	40000000	48	78	32	909
X	40100000	43	49	34	929
X	40200000	48	49	27	1041
X	40300000	58	60	63	1263
X	40400000	108	115	51	1315
X	40500000	32	44	9	799
X	40600000	55	60	67	1272
X	40700000	36	40	17	695
X	40800000	31	39	37	893
X	40900000	54	79	14	898
X	41000000	33	36	8	530
X	41100000	101	121	35	1359
X	41200000	100	104	29	1168
X	41300000	35	49	25	734
X	41400000	33	45	7	700
X	41500000	20	24	13	768
X	41600000	17	17	12	549
X	41700000	15	17	13	536
X	41800000	30	33	36	848
X	41900000	18	18	33	787
X	42000000	20	24	32	968
X	42100000	9	12	21	479
X	42200000	21	21	20	397
X	42300000	11	12	31	466
X	42400000	12	12	32	680
X	42500000	7	14	32	614
X	42600000	24	25	28	498
X	42700000	18	20	23	783
X	42800000	11	11	14	323
X	42900000	28	34	24	954
X	43000000	27	27	25	553
X	43100000	18	22	19	632
X	43200000	11	11	18	513
X	43300000	10	10	8	422
X	43400000	15	16	31	592
X	43500000	7	8	7	266
X	43600000	7	7	10	327
X	43700000	7	9	18	392
X	43800000	27	32	20	791
X	43900000	16	16	16	579
X	44000000	14	16	17	399
X	44100000	37	44	15	881
X	44200000	29	35	36	773
X	44300000	15	17	9	430
X	44400000	59	65	41	1098
X	44500000	39	41	33	651
X	44600000	71	73	63	1063
X	44700000	66	87	12	932
X	44800000	27	29	7	663
X	44900000	20	23	3	595
X	45000000	26	28	23	721
X	45100000	11	12	15	835
X	45200000	18	22	13	827
X	45300000	12	13	16	627
X	45400000	19	20	20	867
X	45500000	23	24	20	681
X	45600000	13	29	4	742
X	45700000	18	30	28	542
X	45800000	28	32	16	831
X	45900000	21	21	17	708
X	46000000	40	47	30	1097
X	46100000	56	63	31	955
X	46200000	42	47	20	827
X	46300000	52	57	6	873
X	46400000	41	51	31	924
X	46500000	25	28	15	689
X	46600000	32	99	22	851
X	46700000	12	22	21	470
X	46800000	30	31	24	750
X	46900000	94	105	28	1707
X	47000000	63	110	7	1145
X	47100000	52	85	22	1216
X	47200000	72	77	22	1021
X	47300000	29	41	7	630
X	47400000	53	71	21	1339
X	47500000	33	37	19	687
X	47600000	29	37	30	1044
X	47700000	16	23	16	604
X	47800000	29	32	12	745
X	47900000	29	31	16	700
X	48000000	28	32	38	778
X	48100000	36	47	24	532
X	48200000	31	34	12	400
X	48300000	71	87	12	1204
X	48400000	72	80	10	917
X	48500000	85	92	51	1604
X	48600000	46	51	29	807
X	48700000	69	89	16	1141
X	48800000	84	138	12	1456
X	48900000	72	91	12	979
X	49000000	131	195	23	1780
X	49100000	115	129	31	1349
X	49200000	0	0	0	0
X	49300000	29	33	13	308
X	49400000	33	38	20	631
X	49500000	41	44	26	1051
X	49600000	8	39	18	562
X	49700000	21	21	21	619
X	49800000	31	31	25	804
X	49900000	31	33	48	799
X	50000000	25	25	15	437
X	50100000	24	25	30	726
X	50200000	9	20	11	430
X	50300000	15	15	23	678
X	50400000	16	19	19	629
X	50500000	19	21	32	745
X	50600000	15	15	9	463
X	50700000	31	34	68	942
X	50800000	36	38	22	724
X	50900000	16	18	21	674
X	51000000	11	17	11	491
X	51100000	19	24	25	1026
X	51200000	19	22	23	482
X	51300000	18	21	28	551
X	51400000	11	11	20	219
X	51500000	16	19	16	702
X	51600000	10	11	9	487
X	51700000	18	22	25	725
X	51800000	6	6	10	379
X	51900000	6	6	8	189
X	52000000	26	28	18	1022
X	52100000	0	0	0	0
X	52200000	0	0	0	0
X	52300000	0	0	0	0
X	52400000	0	0	0	0
X	52500000	13	13	12	234
X	52600000	62	67	36	954
X	52700000	2	2	0	43
X	52800000	19	20	15	404
X	52900000	17	34	2	372
X	53000000	34	56	7	918
X	53100000	98	143	18	1516
X	53200000	38	80	9	1363
X	53300000	48	86	12	852
X	53400000	41	55	33	1028
X	53500000	58	82	17	1071
X	53600000	26	34	2	437
X	53700000	31	35	4	712
X	53800000	54	56	20	800
X	53900000	29	29	5	401
X	54000000	55	72	19	993
X	54100000	95	96	28	1186
X	54200000	44	64	25	817
X	54300000	35	39	20	638
X	54400000	75	89	37	1173
X	54500000	47	58	15	1079
X	54600000	25	27	30	786
X	54700000	17	19	14	595
X	54800000	17	30	15	653
X	54900000	27	32	17	894
X	55000000	25	29	15	749
X	55100000	25	29	19	581
X	55200000	18	25	6	480
X	55300000	17	17	11	1046
X	55400000	15	17	13	808
X	55500000	6	21	11	494
X	55600000	22	28	6	676
X	55700000	30	34	4	745
X	55800000	30	35	13	727
X	55900000	6	13	6	562
X	56000000	9	9	10	758
X	56100000	15	16	8	376
X	56200000	17	21	23	476
X	56300000	24	28	16	623
X	56400000	16	24	4	852
X	56500000	46	63	8	904
X	56600000	25	30	3	599
X	56700000	16	22	4	515
X	56800000	26	29	9	820
X	56900000	20	22	3	441
X	57000000	13	16	5	493
X	57100000	28	30	13	691
X	57200000	17	21	9	744
X	57300000	18	20	18	606
X	57400000	13	15	15	515
X	57500000	12	13	3	290
X	57600000	12	28	10	737
X	57700000	16	17	7	548
X	57800000	19	24	14	909
X	57900000	32	35	9	599
X	58000000	20	28	4	737
X	58100000	16	33	8	1200
X	58200000	77	117	25	1744
X	58300000	33	42	15	696
X	58400000	6	15	2	341
X	58500000	8	11	1	325
X	58600000	0	0	0	0
X	58700000	0	0	0	0
X	58800000	0	0	0	0
X	58900000	0	0	0	0
X	59000000	0	0	0	0
X	59100000	0	0	0	0
X	59200000	0	0	0	0
X	59300000	0	0	0	0
X	59400000	0	0	0	0
X	59500000	0	0	0	0
X	59600000	0	0	0	0
X	59700000	0	0	0	0
X	59800000	0	0	0	0
X	59900000	0	0	0	0
X	60000000	0	0	0	0
X	60100000	0	0	0	0
X	60200000	0	0	0	0
X	60300000	0	0	0	0
X	60400000	0	0	0	0
X	60500000	0	0	0	0
X	60600000	0	0	0	0
X	60700000	0	0	0	0
X	60800000	0	0	0	0
X	60900000	0	0	0	0
X	61000000	0	0	0	0
X	61100000	0	0	0	0
X	61200000	0	0	0	0
X	61300000	0	0	0	0
X	61400000	0	0	0	0
X	61500000	0	0	0	0
X	61600000	8	13	4	225
X	61700000	52	64	19	853
X	61800000	9	11	10	274
X	61900000	17	21	8	656
X	62000000	16	29	7	517
X	62100000	17	26	7	797
X	62200000	6	15	2	694
X	62300000	18	22	2	372
X	62400000	16	18	9	373
X	62500000	24	28	22	458
X	62600000	14	15	8	511
X	62700000	27	29	10	870
X	62800000	27	27	1	770
X	62900000	13	22	4	758
X	63000000	11	13	14	544
X	63100000	26	27	15	803
X	63200000	17	20	11	646
X	63300000	20	21	10	715
X	63400000	32	52	21	1088
X	63500000	13	14	20	601
X	63600000	13	13	14	512
X	63700000	14	17	8	527
X	63800000	40	43	7	826
X	63900000	19	20	2	580
X	64000000	17	18	8	702
X	64100000	14	27	6	673
X	64200000	28	70	11	800
X	64300000	12	16	4	771
X	64400000	9	9	7	368
X	64500000	46	49	1	913
X	64600000	17	19	2	492
X	64700000	35	37	18	999
X	64800000	58	63	19	867
X	64900000	40	42	34	932
X	65000000	21	21	11	814
X	65100000	28	31	11	815
X	65200000	26	32	16	799
X	65300000	17	17	27	869
X	65400000	10	10	5	484
X	65500000	9	9	13	537
X	65600000	42	46	17	1000
X	65700000	33	36	9	950
X	65800000	7	7	7	342
X	65900000	21	21	24	639
X	66000000	18	18	10	603
X	66100000	14	15	17	561
X	66200000	20	22	15	787
X	66300000	6	8	18	825
X	66400000	12	13	6	501
X	66500000	10	10	13	603
X	66600000	17	18	20	870
X	66700000	21	27	19	479
X	66800000	7	8	10	496
X	66900000	11	12	46	760
X	67000000	14	18	15	851
X	67100000	9	10	6	362
X	67200000	21	21	11	663
X	67300000	15	16	17	540
X	67400000	24	24	36	711
X	67500000	28	30	15	435
X	67600000	38	47	20	781
X	67700000	29	40	11	886
X	67800000	25	37	60	1337
X	67900000	59	71	85	1360
X	68000000	14	15	30	676
X	68100000	49	53	56	1138
X	68200000	22	28	35	888
X	68300000	43	52	59	963
X	68400000	51	56	96	1488
X	68500000	34	39	73	1241
X	68600000	22	24	22	841
X	68700000	31	94	25	787
X	68800000	26	76	20	903
X	68900000	22	23	8	690
X	69000000	18	19	11	335
X	69100000	20	21	21	522
X	69200000	35	35	35	776
X	69300000	55	63	44	1239
X	69400000	30	33	19	793
X	69500000	51	52	22	605
X	69600000	24	60	19	828
X	69700000	49	53	25	898
X	69800000	11	17	16	464
X	69900000	35	37	13	775
X	70000000	35	35	17	873
X	70100000	71	97	44	1160
X	70200000	32	34	16	516
X	70300000	72	147	28	1442
X	70400000	51	73	30	1069
X	70500000	97	102	23	1082
X	70600000	63	67	9	906
X	70700000	25	53	8	693
X	70800000	90	97	41	1336
X	70900000	0	0	1	15
X	71000000	19	22	9	480
X	71100000	44	49	42	863
X	71200000	28	40	72	1065
X	71300000	17	23	19	497
X	71400000	45	48	28	1077
X	71500000	37	41	20	938
X	71600000	30	34	18	868
X	71700000	31	37	16	716
X	71800000	22	23	26	815
X	71900000	5	5	16	318
X	72000000	5	5	0	42
X	72100000	0	0	0	0
X	72200000	23	25	6	649
X	72300000	31	32	21	798
X	72400000	13	16	11	712
X	72500000	17	18	8	902
X	72600000	16	21	13	981
X	72700000	18	23	13	509
X	72800000	26	26	9	714
X	72900000	13	13	10	574
X	73000000	25	28	14	653
X	73100000	36	36	9	714
X	73200000	20	21	10	557
X	73300000	48	53	9	855
X	73400000	15	19	7	574
X	73500000	16	57	9	626
X	73600000	16	18	16	797
X	73700000	28	30	16	664
X	73800000	24	50	9	555
X	73900000	32	34	15	948
X	74000000	14	16	5	491
X	74100000	20	27	4	698
X	74200000	11	11	8	421
X	74300000	19	22	11	598
X	74400000	22	37	9	726
X	74500000	7	7	6	503
X	74600000	28	29	20	909
X	74700000	9	11	10	527
X	74800000	13	15	12	473
X	74900000	18	18	7	612
X	75000000	14	14	7	459
X	75100000	29	29	23	852
X	75200000	14	15	15	760
X	75300000	19	21	12	529
X	75400000	21	23	6	566
X	75500000	8	9	1	295
X	75600000	24	24	15	602
X	75700000	12	14	11	761
X	75800000	34	40	11	995
X	75900000	3	4	5	438
X	76000000	12	19	20	784
X	76100000	12	13	11	613
X	76200000	13	15	15	788
X	76300000	23	26	4	799
X	76400000	6	14	10	612
X	76500000	11	17	13	644
X	76600000	11	11	5	382
X	76700000	32	34	15	523
X	76800000	26	29	11	469
X	76900000	44	50	5	678
X	77000000	61	86	13	953
X	77100000	44	47	23	819
X	77200000	35	35	19	694
X	77300000	37	49	6	841
X	77400000	11	12	6	481
X	77500000	10	10	10	483
X	77600000	10	10	10	438
X	77700000	8	12	28	431
X	77800000	10	12	9	463
X	77900000	23	28	33	682
X	78000000	10	11	16	381
X	78100000	20	21	10	656
X	78200000	6	9	12	500
X	78300000	18	19	5	419
X	78400000	15	16	10	376
X	78500000	20	20	14	528
X	78600000	19	31	7	479
X	78700000	15	16	12	664
X	78800000	1	1	7	509
X	78900000	5	8	5	550
X	79000000	12	15	7	399
X	79100000	18	22	12	582
X	79200000	15	17	24	684
X	79300000	5	5	3	279
X	79400000	18	21	14	449
X	79500000	15	18	31	471
X	79600000	5	7	11	276
X	79700000	14	16	16	687
X	79800000	14	19	5	383
X	79900000	9	10	11	388
X	80000000	48	53	12	808
X	80100000	9	13	5	369
X	80200000	15	16	17	562
X	80300000	16	18	7	518
X	80400000	11	11	29	548
X	80500000	22	25	14	513
X	80600000	14	16	13	307
X	80700000	6	6	0	228
X	80800000	6	6	12	342
X	80900000	4	4	13	566
X	81000000	10	11	4	460
X	81100000	26	28	21	767
X	81200000	16	18	6	465
X	81300000	17	20	30	724
X	81400000	22	23	7	818
X	81500000	14	14	16	707
X	81600000	16	19	18	900
X	81700000	7	7	7	330
X	81800000	22	22	26	760
X	81900000	17	19	16	583
X	82000000	23	24	24	766
X	82100000	25	26	11	644
X	82200000	17	18	9	427
X	82300000	19	20	17	621
X	82400000	12	16	16	689
X	82500000	11	13	11	564
X	82600000	5	5	2	136
X	82700000	9	13	1	348
X	82800000	5	5	4	250
X	82900000	20	23	15	907
X	83000000	8	10	6	244
X	83100000	1	1	15	530
X	83200000	24	26	22	655
X	83300000	28	31	16	707
X	83400000	3	6	12	225
X	83500000	8	11	20	573
X	83600000	22	28	34	693
X	83700000	6	7	8	622
X	83800000	17	17	29	737
X	83900000	22	27	20	549
X	84000000	13	13	3	339
X	84100000	12	16	14	529
X	84200000	20	26	13	713
X	84300000	22	22	21	586
X	84400000	14	19	11	410
X	84500000	17	17	9	336
X	84600000	34	37	13	478
X	84700000	2	2	14	372
X	84800000	7	7	8	296
X	84900000	12	12	3	499
X	85000000	27	31	29	1036
X	85100000	19	21	12	668
X	85200000	32	32	6	633
X	85300000	4	4	10	262
X	85400000	10	19	8	567
X	85500000	19	24	22	825
X	85600000	11	12	37	578
X	85700000	4	4	5	230
X	85800000	11	11	21	511
X	85900000	26	29	21	628
X	86000000	14	17	7	332
X	86100000	9	9	19	708
X	86200000	10	11	10	571
X	86300000	18	18	3	350
X	86400000	19	19	22	496
X	86500000	6	6	17	292
X	86600000	11	11	14	457
X	86700000	9	9	7	310
X	86800000	11	18	14	598
X	86900000	45	46	30	775
X	87000000	8	8	5	410
X	87100000	15	17	17	474
X	87200000	8	8	12	435
X	87300000	19	19	12	645
X	87400000	10	10	23	447
X	87500000	14	14	9	403
X	87600000	25	26	37	816
X	87700000	8	10	2	298
X	87800000	41	42	26	1179
X	87900000	13	14	20	582
X	88000000	13	14	9	534
X	88100000	22	24	17	642
X	88200000	4	4	14	512
X	88300000	24	24	22	706
X	88400000	40	41	19	368
X	88500000	6	9	1	228
X	88600000	4	4	6	179
X	88700000	0	1	5	113
X	88800000	3	3	9	259
X	88900000	13	15	8	270
X	89000000	10	12	4	152
X	89100000	1	2	1	128
X	89200000	9	10	2	352
X	89300000	3	3	17	361
X	89400000	14	15	3	370
X	89500000	9	11	10	374
X	89600000	7	9	5	198
X	89700000	10	11	9	290
X	89800000	8	9	3	161
X	89900000	12	12	7	270
X	90000000	5	5	7	174
X	90100000	2	4	1	195
X	90200000	7	7	8	280
X	90300000	16	23	17	602
X	90400000	7	8	8	230
X	90500000	9	13	2	287
X	90600000	15	34	19	723
X	90700000	12	14	4	235
X	90800000	10	10	7	387
X	90900000	3	4	6	191
X	91000000	9	9	2	178
X	91100000	1	1	2	70
X	91200000	19	19	3	332
X	91300000	14	16	14	499
X	91400000	20	20	19	458
X	91500000	30	31	9	562
X	91600000	36	38	12	382
X	91700000	6	6	10	243
X	91800000	12	12	8	277
X	91900000	10	10	9	344
X	92000000	14	15	6	315
X	92100000	8	8	8	220
X	92200000	10	10	8	285
X	92300000	9	9	13	405
X	92400000	12	16	12	707
X	92500000	7	7	7	437
X	92600000	22	23	11	762
X	92700000	23	25	23	611
X	92800000	8	10	17	727
X	92900000	18	22	11	578
X	93000000	28	28	9	365
X	93100000	16	17	9	558
X	93200000	18	18	32	937
X	93300000	10	12	8	306
X	93400000	13	15	8	273
X	93500000	10	11	3	280
X	93600000	26	27	19	642
X	93700000	15	19	24	630
X	93800000	45	46	22	731
X	93900000	9	12	28	443
X	94000000	17	20	25	636
X	94100000	28	32	23	430
X	94200000	6	9	16	480
X	94300000	12	16	9	439
X	94400000	21	24	13	522
X	94500000	9	11	11	639
X	94600000	8	8	9	470
X	94700000	3	3	5	326
X	94800000	13	15	16	503
X	94900000	18	22	23	697
X	95000000	21	23	29	575
X	95100000	10	10	19	518
X	95200000	14	17	19	441
X	95300000	15	15	11	384
X	95400000	8	9	18	570
X	95500000	33	37	12	879
X	95600000	16	22	18	542
X	95700000	13	18	15	407
X	95800000	24	27	28	519
X	95900000	20	26	9	590
X	96000000	32	35	25	756
X	96100000	19	19	23	501
X	96200000	26	28	19	532
X	96300000	18	19	24	474
X	96400000	11	11	13	416
X	96500000	37	39	16	544
X	96600000	18	18	4	343
X	96700000	30	34	9	586
X	96800000	31	38	19	569
X	96900000	14	14	31	734
X	97000000	35	36	16	544
X	97100000	25	25	26	623
X	97200000	23	23	30	798
X	97300000	10	10	19	447
X	97400000	10	10	22	340
X	97500000	17	17	36	884
X	97600000	14	15	17	564
X	97700000	9	12	16	375
X	97800000	7	7	22	466
X	97900000	15	21	12	463
X	98000000	9	9	13	473
X	98100000	31	33	21	909
X	98200000	14	16	28	753
X	98300000	13	13	22	761
X	98400000	11	11	6	587
X	98500000	5	7	12	293
X	98600000	7	7	13	433
X	98700000	14	14	16	492
X	98800000	5	5	4	253
X	98900000	13	13	23	575
X	99000000	22	25	22	839
X	99100000	13	23	23	560
X	99200000	15	16	18	438
X	99300000	10	14	19	449
