X	0	0	0	0	0
X	10000	0	0	0	0
X	20000	0	0	0	0
X	30000	0	0	0	0
X	40000	0	0	0	0
X	50000	0	0	0	0
X	60000	0	0	0	0
X	70000	0	0	0	0
X	80000	0	0	0	0
X	90000	0	0	0	0
X	100000	0	0	0	0
X	110000	0	0	0	0
X	120000	0	0	0	0
X	130000	0	0	0	0
X	140000	0	0	0	0
X	150000	0	0	0	0
X	160000	0	0	0	0
X	170000	0	0	0	0
X	180000	0	0	0	0
X	190000	0	0	0	0
X	200000	0	0	0	0
X	210000	0	0	0	0
X	220000	0	0	0	0
X	230000	0	0	0	0
X	240000	0	0	0	0
X	250000	0	0	0	0
X	260000	0	0	0	0
X	270000	0	0	0	0
X	280000	0	0	0	0
X	290000	0	0	0	0
X	300000	0	0	0	0
X	310000	0	0	0	0
X	320000	0	0	0	0
X	330000	0	0	0	0
X	340000	0	0	0	0
X	350000	0	0	0	0
X	360000	0	0	0	0
X	370000	0	0	0	0
X	380000	0	0	0	0
X	390000	0	0	0	0
X	400000	0	0	0	0
X	410000	0	0	0	0
X	420000	0	0	0	0
X	430000	0	0	0	0
X	440000	0	0	0	0
X	450000	0	0	0	0
X	460000	0	0	0	0
X	470000	0	0	0	0
X	480000	0	0	0	0
X	490000	0	0	0	0
X	500000	0	0	0	0
X	510000	0	0	0	0
X	520000	0	0	0	0
X	530000	0	0	0	0
X	540000	0	0	0	0
X	550000	0	0	0	0
X	560000	0	0	0	0
X	570000	0	0	0	0
X	580000	0	0	0	0
X	590000	0	0	0	0
X	600000	0	0	0	0
X	610000	0	0	0	0
X	620000	0	0	0	0
X	630000	0	0	0	0
X	640000	0	0	0	0
X	650000	0	0	0	0
X	660000	0	0	0	0
X	670000	0	0	0	0
X	680000	0	0	0	0
X	690000	0	0	0	0
X	700000	0	0	0	0
X	710000	0	0	0	0
X	720000	0	0	0	0
X	730000	0	0	0	0
X	740000	0	0	0	0
X	750000	0	0	0	0
X	760000	0	0	0	0
X	770000	0	0	0	0
X	780000	0	0	0	0
X	790000	0	0	0	0
X	800000	0	0	0	0
X	810000	0	0	0	0
X	820000	0	0	0	0
X	830000	0	0	0	0
X	840000	0	0	0	0
X	850000	0	0	0	0
X	860000	0	0	0	0
X	870000	0	0	0	0
X	880000	0	0	0	0
X	890000	0	0	0	0
X	900000	0	0	0	0
X	910000	0	0	0	0
X	920000	0	0	0	0
X	930000	0	0	0	0
X	940000	0	0	0	0
X	950000	0	0	0	0
X	960000	0	0	0	0
X	970000	0	0	0	0
X	980000	0	0	0	0
X	990000	0	0	0	0
X	1000000	0	0	0	0
X	1010000	0	0	0	0
X	1020000	0	0	0	0
X	1030000	0	0	0	0
X	1040000	0	0	0	0
X	1050000	0	0	0	0
X	1060000	0	0	0	0
X	1070000	0	0	0	0
X	1080000	0	0	0	0
X	1090000	0	0	0	0
X	1100000	0	0	0	0
X	1110000	0	0	0	0
X	1120000	0	0	0	0
X	1130000	0	0	0	0
X	1140000	0	0	0	0
X	1150000	0	0	0	0
X	1160000	0	0	0	0
X	1170000	0	0	0	0
X	1180000	0	0	0	0
X	1190000	0	0	0	0
X	1200000	0	0	0	0
X	1210000	0	0	0	0
X	1220000	0	0	0	0
X	1230000	0	0	0	0
X	1240000	0	0	0	0
X	1250000	0	0	0	0
X	1260000	0	0	0	0
X	1270000	0	0	0	0
X	1280000	0	0	0	0
X	1290000	0	0	0	0
X	1300000	0	0	0	0
X	1310000	0	0	0	0
X	1320000	0	0	0	0
X	1330000	0	0	0	0
X	1340000	0	0	0	0
X	1350000	0	0	0	0
X	1360000	0	0	0	0
X	1370000	0	0	0	0
X	1380000	0	0	0	0
X	1390000	0	0	0	0
X	1400000	0	0	0	0
X	1410000	0	0	0	0
X	1420000	0	0	0	0
X	1430000	0	0	0	0
X	1440000	0	0	0	0
X	1450000	0	0	0	0
X	1460000	0	0	0	0
X	1470000	0	0	0	0
X	1480000	0	0	0	0
X	1490000	0	0	0	0
X	1500000	0	0	0	0
X	1510000	0	0	0	0
X	1520000	0	0	0	0
X	1530000	0	0	0	0
X	1540000	0	0	0	0
X	1550000	0	0	0	0
X	1560000	0	0	0	0
X	1570000	0	0	0	0
X	1580000	0	0	0	0
X	1590000	0	0	0	0
X	1600000	0	0	0	0
X	1610000	0	0	0	0
X	1620000	0	0	0	0
X	1630000	0	0	0	0
X	1640000	0	0	0	0
X	1650000	0	0	0	0
X	1660000	0	0	0	0
X	1670000	0	0	0	0
X	1680000	0	0	0	0
X	1690000	0	0	0	0
X	1700000	0	0	0	0
X	1710000	0	0	0	0
X	1720000	0	0	0	0
X	1730000	0	0	0	0
X	1740000	0	0	0	0
X	1750000	0	0	0	0
X	1760000	0	0	0	0
X	1770000	0	0	0	0
X	1780000	0	0	0	0
X	1790000	0	0	0	0
X	1800000	0	0	0	0
X	1810000	0	0	0	0
X	1820000	0	0	0	0
X	1830000	0	0	0	0
X	1840000	0	0	0	0
X	1850000	0	0	0	0
X	1860000	0	0	0	0
X	1870000	0	0	0	0
X	1880000	0	0	0	0
X	1890000	0	0	0	0
X	1900000	0	0	0	0
X	1910000	0	0	0	0
X	1920000	0	0	0	0
X	1930000	0	0	0	0
X	1940000	0	0	0	0
X	1950000	0	0	0	0
X	1960000	0	0	0	0
X	1970000	0	0	0	0
X	1980000	0	0	0	0
X	1990000	0	0	0	0
X	2000000	0	0	0	0
X	2010000	0	0	0	0
X	2020000	0	0	0	0
X	2030000	0	0	0	0
X	2040000	0	0	0	0
X	2050000	0	0	0	0
X	2060000	0	0	0	0
X	2070000	0	0	0	0
X	2080000	0	0	0	0
X	2090000	0	0	0	0
X	2100000	0	0	0	0
X	2110000	0	0	0	0
X	2120000	0	0	0	0
X	2130000	0	0	0	0
X	2140000	0	0	0	0
X	2150000	0	0	0	0
X	2160000	0	0	0	0
X	2170000	0	0	0	0
X	2180000	0	0	0	0
X	2190000	0	0	0	0
X	2200000	0	0	0	0
X	2210000	0	0	0	0
X	2220000	0	0	0	0
X	2230000	0	0	0	0
X	2240000	0	0	0	0
X	2250000	0	0	0	0
X	2260000	0	0	0	0
X	2270000	0	0	0	0
X	2280000	0	0	0	0
X	2290000	0	0	0	0
X	2300000	0	0	0	0
X	2310000	0	0	0	0
X	2320000	0	0	0	0
X	2330000	0	0	0	0
X	2340000	0	0	0	0
X	2350000	0	0	0	0
X	2360000	0	0	0	0
X	2370000	0	0	0	0
X	2380000	0	0	0	0
X	2390000	0	0	0	0
X	2400000	0	0	0	0
X	2410000	0	0	0	0
X	2420000	0	0	0	0
X	2430000	0	0	0	0
X	2440000	0	0	0	0
X	2450000	0	0	0	0
X	2460000	0	0	0	0
X	2470000	0	0	0	0
X	2480000	0	0	0	0
X	2490000	0	0	0	0
X	2500000	0	0	0	0
X	2510000	0	0	0	0
X	2520000	0	0	0	0
X	2530000	0	0	0	0
X	2540000	0	0	0	0
X	2550000	0	0	0	0
X	2560000	0	0	0	0
X	2570000	0	0	0	0
X	2580000	0	0	0	0
X	2590000	0	0	0	0
X	2600000	0	0	0	0
X	2610000	0	0	0	0
X	2620000	0	0	0	0
X	2630000	0	0	0	0
X	2640000	0	0	0	0
X	2650000	0	0	0	0
X	2660000	0	0	0	0
X	2670000	0	0	0	0
X	2680000	0	0	0	0
X	2690000	0	0	0	0
X	2700000	2	2	4	32
X	2710000	12	12	0	67
X	2720000	3	3	3	35
X	2730000	0	0	0	0
X	2740000	1	2	0	32
X	2750000	1	1	0	41
X	2760000	0	0	1	19
X	2770000	2	2	3	35
X	2780000	0	0	0	47
X	2790000	2	2	0	15
X	2800000	4	4	6	82
X	2810000	12	12	0	107
X	2820000	14	16	11	282
X	2830000	9	9	1	93
X	2840000	0	0	0	29
X	2850000	0	0	0	0
X	2860000	2	2	1	56
X	2870000	4	4	5	93
X	2880000	7	7	4	71
X	2890000	4	4	2	90
X	2900000	0	0	2	48
X	2910000	0	0	0	7
X	2920000	5	5	1	80
X	2930000	0	1	0	31
X	2940000	2	2	1	63
X	2950000	5	5	4	98
X	2960000	8	8	0	53
X	2970000	14	14	11	156
X	2980000	0	0	0	0
X	2990000	1	1	0	35
X	3000000	2	4	0	110
X	3010000	0	0	2	62
X	3020000	13	13	3	102
X	3030000	9	9	16	100
X	3040000	6	6	3	119
X	3050000	0	0	0	0
X	3060000	0	0	0	0
X	3070000	3	3	2	51
X	3080000	0	0	2	27
X	3090000	7	8	2	95
X	3100000	0	0	0	0
X	3110000	0	0	0	0
X	3120000	4	4	1	52
X	3130000	3	4	1	34
X	3140000	3	3	3	47
X	3150000	3	3	2	64
X	3160000	0	0	0	0
X	3170000	2	2	2	76
X	3180000	4	5	3	93
X	3190000	0	0	1	21
X	3200000	4	4	5	45
X	3210000	0	0	2	40
X	3220000	2	2	0	9
X	3230000	12	12	6	145
X	3240000	2	2	1	53
X	3250000	1	1	6	73
X	3260000	12	19	1	137
X	3270000	5	12	5	211
X	3280000	17	18	8	171
X	3290000	8	8	8	198
X	3300000	3	3	6	54
X	3310000	3	3	4	62
X	3320000	0	0	0	0
X	3330000	0	0	0	0
X	3340000	2	2	0	44
X	3350000	11	11	1	23
X	3360000	0	0	3	15
