19	0	0	19	0	52
19	100000	0	0	1	14
19	200000	53	90	26	639
19	300000	123	161	15	795
19	400000	239	393	20	2143
19	500000	150	282	38	1503
19	600000	204	327	40	1921
19	700000	140	268	28	1867
19	800000	148	255	20	1443
19	900000	143	215	17	1235
19	1000000	217	395	22	2018
19	1100000	328	370	47	2435
19	1200000	230	805	34	3098
19	1300000	194	259	45	1770
19	1400000	281	573	26	2822
19	1500000	239	327	53	2668
19	1600000	197	254	40	2122
19	1700000	77	172	25	1181
19	1800000	163	228	25	1520
19	1900000	172	226	23	1402
19	2000000	94	148	14	937
19	2100000	165	304	29	1907
19	2200000	175	471	34	2103
19	2300000	146	246	52	1745
19	2400000	160	276	26	1938
19	2500000	238	305	63	2406
19	2600000	170	218	70	2147
19	2700000	173	222	43	1618
19	2800000	96	118	21	1016
19	2900000	87	233	30	1565
19	3000000	210	285	92	2303
19	3100000	210	288	33	1850
19	3200000	111	181	16	1539
19	3300000	181	323	64	2507
19	3400000	190	277	42	2153
19	3500000	271	372	67	2844
19	3600000	230	283	25	2053
19	3700000	252	440	100	3227
19	3800000	180	222	36	2077
19	3900000	225	271	22	2192
19	4000000	241	312	39	2596
19	4100000	105	158	22	1022
19	4200000	118	159	40	1581
19	4300000	220	342	35	2961
19	4400000	154	279	37	2083
19	4500000	198	287	60	2489
19	4600000	155	201	39	2004
19	4700000	126	212	29	2034
19	4800000	186	223	91	2219
19	4900000	145	180	61	1466
19	5000000	235	330	31	2248
19	5100000	137	158	48	1683
19	5200000	93	136	15	1918
19	5300000	99	148	50	1493
19	5400000	57	77	58	1078
19	5500000	125	150	51	1207
19	5600000	228	366	15	2589
19	5700000	226	326	54	2299
19	5800000	164	323	88	2522
19	5900000	177	328	33	2089
19	6000000	130	151	32	1722
19	6100000	40	44	19	887
19	6200000	152	231	19	2135
19	6300000	186	236	38	2169
19	6400000	137	195	36	1816
19	6500000	112	123	62	1670
19	6600000	94	119	30	1159
19	6700000	150	203	59	2064
19	6800000	103	131	31	1723
19	6900000	104	134	17	1595
19	7000000	40	44	9	570
19	7100000	111	137	35	2042
19	7200000	130	164	49	1763
19	7300000	18	22	8	181
19	7400000	129	146	66	1747
19	7500000	125	163	34	1620
19	7600000	291	357	43	2414
19	7700000	184	294	77	3011
19	7800000	156	189	97	2410
19	7900000	145	381	53	2229
19	8000000	163	332	44	2579
19	8100000	116	123	51	1498
19	8200000	121	161	59	1564
19	8300000	70	82	14	970
19	8400000	136	181	42	1429
19	8500000	92	136	21	1328
19	8600000	154	180	36	1669
19	8700000	71	79	39	997
19	8800000	29	38	3	768
19	8900000	101	156	15	1925
19	9000000	37	47	16	1520
19	9100000	155	170	115	2237
19	9200000	116	143	16	1295
