3	0	0	0	0	0
3	10000	0	0	0	0
3	20000	0	0	0	0
3	30000	0	0	0	0
3	40000	0	0	0	0
3	50000	0	0	0	0
3	60000	0	0	1	14
3	70000	3	3	5	119
3	80000	4	4	0	39
3	90000	3	3	3	31
3	100000	4	4	0	59
3	110000	10	11	13	184
3	120000	3	5	0	60
3	130000	0	0	3	65
3	140000	13	13	10	184
3	150000	2	2	1	86
3	160000	0	0	3	49
3	170000	5	5	11	156
3	180000	0	0	7	117
3	190000	3	3	13	163
3	200000	2	2	4	73
3	210000	3	4	3	66
3	220000	10	10	17	238
3	230000	0	8	0	34
3	240000	3	3	0	55
3	250000	7	7	5	122
3	260000	1	1	0	27
3	270000	5	6	6	128
3	280000	2	4	1	95
3	290000	4	7	0	86
3	300000	0	0	0	40
3	310000	4	4	3	151
3	320000	2	2	0	27
3	330000	2	2	0	106
3	340000	2	6	2	208
3	350000	4	8	2	236
3	360000	1	1	1	58
3	370000	3	5	4	151
3	380000	1	5	0	141
3	390000	5	7	1	100
3	400000	1	2	0	39
3	410000	1	3	1	113
3	420000	2	2	2	107
3	430000	1	1	0	62
3	440000	1	1	0	23
3	450000	1	1	0	24
3	460000	6	6	5	96
3	470000	4	5	6	185
3	480000	5	5	1	122
3	490000	2	2	0	57
3	500000	2	2	1	44
3	510000	3	3	4	87
3	520000	3	4	4	101
3	530000	0	0	1	42
3	540000	2	2	8	130
3	550000	10	10	23	283
3	560000	10	10	6	283
3	570000	1	2	2	121
3	580000	3	3	10	188
3	590000	3	3	12	138
3	600000	13	14	11	146
3	610000	2	6	1	127
3	620000	0	0	0	54
3	630000	0	0	0	0
3	640000	9	9	6	180
3	650000	3	5	1	104
3	660000	8	9	9	147
3	670000	6	7	8	154
3	680000	1	2	1	26
3	690000	0	2	2	45
3	700000	14	14	2	94
3	710000	0	0	2	16
3	720000	2	2	2	20
3	730000	0	0	0	0
3	740000	1	1	5	97
3	750000	5	5	14	164
3	760000	2	3	0	43
3	770000	0	0	0	0
3	780000	10	11	14	235
3	790000	9	10	4	154
3	800000	6	6	0	47
3	810000	1	1	0	33
3	820000	1	1	0	30
3	830000	0	0	1	31
3	840000	4	4	2	35
3	850000	0	0	8	96
3	860000	3	3	3	127
3	870000	4	4	4	182
3	880000	6	6	4	150
3	890000	5	6	3	86
3	900000	5	5	14	261
3	910000	4	5	20	145
3	920000	2	5	5	151
3	930000	5	6	6	113
3	940000	2	2	4	43
3	950000	8	9	4	202
3	960000	5	5	3	70
3	970000	1	1	0	20
3	980000	0	3	0	76
3	990000	4	4	5	111
3	1000000	1	1	7	138
3	1010000	4	4	6	65
3	1020000	4	6	7	186
