9	0	22	28	10	280
9	100000	5	53	2	183
9	200000	25	25	21	562
9	300000	41	42	25	617
9	400000	40	44	34	933
9	500000	34	53	35	624
9	600000	45	46	59	1058
9	700000	60	80	85	1524
9	800000	51	71	57	900
9	900000	88	155	68	1352
9	1000000	40	72	56	1289
9	1100000	30	39	50	1210
9	1200000	39	45	79	1577
9	1300000	41	44	69	1413
9	1400000	32	35	40	954
9	1500000	38	42	52	1239
9	1600000	30	41	52	888
9	1700000	22	24	85	1156
9	1800000	39	41	47	1152
9	1900000	48	56	122	1634
9	2000000	8	22	30	1009
9	2100000	61	79	11	1280
9	2200000	77	95	33	1211
9	2300000	51	61	25	1258
9	2400000	44	56	39	1699
9	2500000	29	39	31	1461
9	2600000	15	30	11	518
9	2700000	54	55	15	682
9	2800000	25	28	14	657
9	2900000	43	47	83	841
9	3000000	18	23	43	779
9	3100000	37	53	38	1044
9	3200000	39	45	20	929
9	3300000	29	35	15	855
9	3400000	48	62	19	1304
9	3500000	47	93	57	1239
9	3600000	61	64	38	1289
9	3700000	36	40	30	910
9	3800000	32	40	23	901
9	3900000	35	67	35	1261
9	4000000	48	88	43	1384
9	4100000	33	39	26	798
9	4200000	30	36	43	1068
9	4300000	80	86	83	1711
9	4400000	46	68	56	1505
9	4500000	61	74	36	1539
9	4600000	26	43	21	885
9	4700000	59	114	48	1191
9	4800000	42	46	54	1050
9	4900000	31	37	37	790
9	5000000	30	37	28	777
9	5100000	41	45	18	1102
9	5200000	21	23	34	978
9	5300000	30	34	23	811
9	5400000	59	78	44	1261
9	5500000	62	64	65	1266
9	5600000	38	44	22	1176
9	5700000	33	39	24	1067
9	5800000	46	75	44	1611
9	5900000	25	29	11	691
9	6000000	58	67	68	1624
9	6100000	42	42	31	1009
9	6200000	88	93	45	1577
9	6300000	36	43	45	1304
9	6400000	45	63	22	948
9	6500000	64	70	72	1467
9	6600000	115	168	43	1704
9	6700000	83	88	40	1116
9	6800000	50	57	27	1185
9	6900000	46	48	40	1128
9	7000000	28	29	37	861
9	7100000	44	48	29	1040
9	7200000	34	36	72	1219
9	7300000	30	37	47	1270
9	7400000	24	26	45	1152
9	7500000	31	35	37	991
9	7600000	14	19	37	898
9	7700000	42	58	68	1558
9	7800000	38	43	58	1398
9	7900000	26	28	32	577
9	8000000	30	36	23	803
9	8100000	25	32	43	1068
9	8200000	13	14	18	278
9	8300000	30	38	11	705
9	8400000	26	29	7	527
9	8500000	39	40	21	1020
9	8600000	54	63	42	1280
9	8700000	59	68	31	1134
9	8800000	45	50	28	1192
9	8900000	23	32	31	1030
9	9000000	19	20	11	650
9	9100000	22	38	31	1233
9	9200000	13	13	8	435
9	9300000	20	21	9	665
9	9400000	25	27	22	949
9	9500000	25	30	11	683
9	9600000	18	20	18	711
9	9700000	10	12	4	324
9	9800000	12	12	11	462
9	9900000	32	33	14	574
9	10000000	36	47	32	1208
9	10100000	19	21	5	470
9	10200000	23	25	14	706
9	10300000	33	33	19	787
9	10400000	29	40	10	822
9	10500000	27	30	18	821
9	10600000	22	30	28	687
9	10700000	18	22	35	766
9	10800000	44	50	36	1193
9	10900000	24	30	42	808
9	11000000	20	21	26	540
9	11100000	19	25	27	1125
9	11200000	15	19	21	617
9	11300000	23	26	44	1080
9	11400000	30	33	62	1462
9	11500000	45	48	54	1253
9	11600000	24	26	28	769
9	11700000	18	18	25	684
9	11800000	32	34	32	643
9	11900000	25	28	27	876
9	12000000	25	25	22	804
9	12100000	14	14	29	889
9	12200000	23	26	25	714
9	12300000	16	16	17	433
9	12400000	20	21	37	721
9	12500000	25	26	24	642
9	12600000	31	34	54	1208
9	12700000	7	8	34	648
9	12800000	30	34	52	1103
9	12900000	61	66	55	1159
9	13000000	61	64	40	1208
9	13100000	52	61	10	1106
9	13200000	22	33	19	926
9	13300000	39	42	46	767
9	13400000	12	20	38	618
9	13500000	55	61	90	1516
9	13600000	51	57	78	1604
9	13700000	44	51	90	1428
9	13800000	16	20	22	759
9	13900000	27	40	44	1161
9	14000000	59	68	68	1378
9	14100000	42	46	14	802
9	14200000	33	39	31	935
9	14300000	27	88	38	1036
9	14400000	16	18	22	516
9	14500000	27	31	25	761
9	14600000	10	16	2	312
9	14700000	51	54	53	1183
9	14800000	48	58	73	1534
9	14900000	37	37	56	1061
9	15000000	37	42	63	1100
9	15100000	26	38	44	829
9	15200000	61	73	61	1373
9	15300000	40	42	23	913
9	15400000	75	128	11	1366
9	15500000	37	43	12	721
9	15600000	9	13	34	580
9	15700000	26	27	48	920
9	15800000	26	27	51	1023
9	15900000	34	35	57	1186
9	16000000	63	67	73	1476
9	16100000	68	81	111	1749
9	16200000	58	70	91	1386
9	16300000	72	86	152	2002
9	16400000	46	51	56	857
9	16500000	24	26	33	497
9	16600000	28	30	31	447
9	16700000	36	44	29	702
9	16800000	37	38	36	450
9	16900000	86	93	47	1169
9	17000000	60	62	68	1418
9	17100000	74	76	61	1408
9	17200000	56	61	44	1044
9	17300000	27	29	40	757
9	17400000	36	39	47	1147
9	17500000	31	34	19	900
9	17600000	28	34	22	1292
9	17700000	23	33	24	1340
9	17800000	29	34	90	1363
9	17900000	27	65	60	910
9	18000000	11	12	52	1040
9	18100000	16	21	34	598
9	18200000	42	44	94	1357
9	18300000	42	48	79	1385
9	18400000	32	36	68	917
9	18500000	38	38	60	1293
9	18600000	28	32	37	839
9	18700000	51	55	47	954
9	18800000	91	96	86	2110
9	18900000	39	49	67	1413
9	19000000	73	92	50	1407
9	19100000	71	107	58	1363
9	19200000	77	99	68	1275
9	19300000	62	93	42	1315
9	19400000	34	59	70	1364
9	19500000	28	32	35	1048
9	19600000	50	58	62	1322
9	19700000	29	44	106	1289
9	19800000	37	40	53	1193
9	19900000	14	17	38	797
9	20000000	26	27	52	871
9	20100000	35	38	56	915
9	20200000	30	34	63	980
9	20300000	43	49	56	1260
9	20400000	30	31	30	1024
9	20500000	55	58	39	1409
9	20600000	34	118	36	1100
9	20700000	6	6	8	522
9	20800000	32	41	40	1038
9	20900000	18	28	54	857
9	21000000	24	28	53	990
9	21100000	14	16	32	663
9	21200000	17	20	19	445
9	21300000	23	25	24	664
9	21400000	23	24	44	930
9	21500000	18	75	62	998
9	21600000	40	43	43	799
9	21700000	25	26	77	1102
9	21800000	31	32	38	1297
9	21900000	17	83	43	1164
9	22000000	36	50	45	993
9	22100000	8	8	13	315
9	22200000	35	38	35	932
9	22300000	24	24	47	913
9	22400000	13	45	31	641
9	22500000	33	34	47	1095
9	22600000	25	26	71	833
9	22700000	11	11	31	612
9	22800000	46	48	56	1321
9	22900000	13	16	44	833
9	23000000	11	11	11	633
9	23100000	15	17	23	599
9	23200000	29	29	35	789
9	23300000	17	21	46	790
9	23400000	34	37	54	1008
9	23500000	32	32	54	926
9	23600000	30	36	56	1049
9	23700000	11	14	30	433
9	23800000	41	95	55	1437
9	23900000	14	15	40	918
9	24000000	26	31	52	848
9	24100000	26	27	36	1209
9	24200000	21	23	26	789
9	24300000	33	34	42	938
9	24400000	25	26	38	812
9	24500000	29	32	31	696
9	24600000	34	35	40	989
9	24700000	47	51	84	1549
9	24800000	33	39	50	1008
9	24900000	36	39	43	826
9	25000000	15	18	46	622
9	25100000	20	22	22	578
9	25200000	40	40	54	912
9	25300000	40	41	38	735
9	25400000	41	42	58	1289
9	25500000	23	26	58	1194
9	25600000	47	115	67	1469
9	25700000	46	48	89	1447
9	25800000	27	29	40	1044
9	25900000	15	16	33	688
9	26000000	8	9	37	562
9	26100000	25	27	43	937
9	26200000	5	7	5	317
9	26300000	20	21	25	558
9	26400000	42	50	35	948
9	26500000	28	31	28	666
9	26600000	43	48	57	1146
9	26700000	15	17	30	730
9	26800000	54	58	16	961
9	26900000	40	70	10	866
9	27000000	58	73	37	1096
9	27100000	60	61	51	1245
9	27200000	58	64	39	1111
9	27300000	32	42	46	1329
9	27400000	49	58	51	1540
9	27500000	18	50	22	872
9	27600000	40	40	65	1111
9	27700000	37	39	36	1190
9	27800000	32	36	72	1171
9	27900000	20	24	19	678
9	28000000	38	41	51	1379
9	28100000	55	61	31	1078
9	28200000	16	19	21	632
9	28300000	32	34	21	849
9	28400000	44	55	26	1133
9	28500000	23	30	16	731
9	28600000	31	36	18	875
9	28700000	23	24	16	991
9	28800000	47	56	33	1549
9	28900000	46	58	32	1349
9	29000000	16	18	12	701
9	29100000	8	8	10	351
9	29200000	31	38	29	711
9	29300000	81	82	51	1251
9	29400000	10	12	30	593
9	29500000	13	14	38	758
9	29600000	28	30	45	1053
9	29700000	39	39	49	1169
9	29800000	23	27	27	965
9	29900000	25	34	62	1052
9	30000000	43	46	31	775
9	30100000	18	18	30	675
9	30200000	34	35	45	828
9	30300000	20	21	36	846
9	30400000	24	26	34	1160
9	30500000	49	51	39	986
9	30600000	37	39	39	820
9	30700000	19	21	31	611
9	30800000	29	30	35	918
9	30900000	18	20	33	684
9	31000000	37	42	49	1030
9	31100000	25	27	29	754
9	31200000	30	33	43	820
9	31300000	26	29	63	1028
9	31400000	21	24	59	983
9	31500000	40	56	61	1320
9	31600000	20	20	34	582
9	31700000	36	37	66	1261
9	31800000	16	17	37	901
9	31900000	30	33	34	1070
9	32000000	17	17	35	704
9	32100000	22	24	40	946
9	32200000	41	50	39	1072
9	32300000	27	30	72	1226
9	32400000	46	54	88	1167
9	32500000	53	81	33	1069
9	32600000	48	57	65	1437
9	32700000	50	77	63	1690
9	32800000	51	57	49	1121
9	32900000	57	61	48	967
9	33000000	26	34	15	639
9	33100000	56	66	44	1202
9	33200000	17	22	27	544
9	33300000	77	87	32	1890
9	33400000	134	157	76	1853
9	33500000	25	38	51	985
9	33600000	37	60	50	1250
9	33700000	38	43	34	1161
9	33800000	75	118	17	1276
9	33900000	66	72	13	873
9	34000000	238	255	56	2172
9	34100000	87	95	24	929
9	34200000	56	64	26	1148
9	34300000	113	170	32	1796
9	34400000	31	31	36	1302
9	34500000	93	193	80	2249
9	34600000	67	138	48	1642
9	34700000	54	93	29	1414
9	34800000	16	20	31	721
9	34900000	39	115	10	1051
9	35000000	55	91	15	1255
9	35100000	122	193	55	1798
9	35200000	23	24	42	728
9	35300000	41	49	54	1343
9	35400000	44	65	66	1456
9	35500000	63	95	32	2040
9	35600000	111	194	55	2064
9	35700000	71	157	13	1783
9	35800000	86	173	42	1760
9	35900000	29	32	7	439
9	36000000	36	79	39	1483
9	36100000	105	161	57	1841
9	36200000	132	149	53	1877
9	36300000	100	109	31	1533
9	36400000	53	146	16	927
9	36500000	100	109	44	1361
9	36600000	56	58	63	1197
9	36700000	77	97	62	1283
9	36800000	144	172	134	2529
9	36900000	63	71	118	1853
9	37000000	82	112	96	1873
9	37100000	55	58	29	1156
9	37200000	32	34	12	720
9	37300000	71	74	50	1459
9	37400000	99	138	48	2067
9	37500000	96	116	29	1826
9	37600000	36	53	51	1183
9	37700000	105	186	94	2288
9	37800000	35	38	5	533
9	37900000	69	87	93	1244
9	38000000	103	153	121	2074
9	38100000	55	68	92	1476
9	38200000	60	68	97	1160
9	38300000	71	89	104	1435
9	38400000	44	101	89	1258
9	38500000	40	41	23	874
9	38600000	87	191	82	1638
9	38700000	44	56	54	1127
9	38800000	19	20	8	248
9	38900000	5	7	2	77
9	39000000	33	33	21	479
9	39100000	59	65	49	856
9	39200000	0	0	0	0
9	39300000	0	0	0	20
9	39400000	0	0	0	0
9	39500000	0	0	0	0
9	39600000	6	6	1	22
9	39700000	1	1	7	84
9	39800000	0	0	1	68
9	39900000	1	1	3	41
9	40000000	0	0	0	0
9	40100000	4	4	2	45
9	40200000	2	2	1	12
9	40300000	39	39	10	226
9	40400000	9	9	1	41
9	40500000	8	8	2	181
9	40600000	13	14	12	138
9	40700000	10	15	10	302
9	40800000	3	4	2	81
9	40900000	0	0	0	0
9	41000000	1	1	1	23
9	41100000	1	1	1	16
9	41200000	1	1	5	55
9	41300000	0	0	0	0
9	41400000	0	0	0	0
9	41500000	1	1	0	11
9	41600000	0	0	0	0
9	41700000	0	0	0	38
9	41800000	7	7	3	68
9	41900000	20	22	11	372
9	42000000	0	0	0	0
9	42100000	1	4	1	98
9	42200000	13	13	7	148
9	42300000	0	0	0	0
9	42400000	0	4	1	45
9	42500000	2	2	1	18
9	42600000	0	0	0	0
9	42700000	0	0	0	0
9	42800000	5	6	4	68
9	42900000	16	17	7	144
9	43000000	3	6	2	92
9	43100000	14	31	19	363
9	43200000	0	0	0	0
9	43300000	3	7	3	99
9	43400000	20	21	16	348
9	43500000	1	1	0	24
9	43600000	10	15	10	327
9	43700000	3	3	8	115
9	43800000	8	9	15	179
9	43900000	4	4	1	35
9	44000000	12	12	1	132
9	44100000	6	6	12	193
9	44200000	11	11	13	324
9	44300000	10	13	3	102
9	44400000	3	3	0	21
9	44500000	0	0	0	0
9	44600000	0	0	0	0
9	44700000	52	59	48	1357
9	44800000	65	79	39	1221
9	44900000	8	9	4	229
